Imaginary Friend|7.412679|2012
The Baytown Outlaws|7.379497|2012
Upside Down|7.37535|2012
Holy Motors|7.34241|2012
On the Road|7.323283|2012
Broken|7.305256|2012
6 Bullets|7.293335|2012
Hamilton: In the Interest of the Nation|7.287815|2012
The Possession|7.286477|2012
Jack & Diane|7.27853|2012
What to Expect When You're Expecting|7.271503|2012
Hope Springs|7.255301|2012
The Raven|7.254242|2012
Thunderstruck|7.239241|2012
Ernest & Celestine|7.225779|2012
2-Headed Shark Attack|7.198828|2012
Paperman|7.198633|2012
Electrick Children|7.164645|2012
Hit & Run|7.148558|2012
Red Tails|7.145835|2012
Liberal Arts|7.113542|2012
360|7.104451|2012
Safety Not Guaranteed|7.067494|2012
Promised Land|7.06378|2012
What's in a Name|7.038718|2012
Foxfire|7.025918|2012
Madea's Witness Protection|7.021866|2012
Farewell, My Queen|6.974885|2012
Seeking a Friend for the End of the World|6.947533|2012
Static|6.941034|2012
Quartet|6.93228|2012
The Scorpion King 3: Battle for Redemption|6.922123|2012
Fun Size|6.891823|2012
Great Expectations|6.812108|2012
Byzantium|6.79497|2012
Killing Them Softly|6.777326|2012
The Bay|6.770051|2012
Chernobyl Diaries|6.76513|2012
Stuck in Love|6.715938|2012
Foodfight!|6.693589|2012
Under the Bed|6.670898|2012
Girl vs. Monster|6.670101|2012
Jesus Henry Christ|6.662375|2012
The Four|6.653942|2012
Keep the Lights On|6.651607|2012
Artifact|6.637049|2012
Piranhaconda|6.607263|2012
Papadopoulos & Sons|6.60279|2012
The Butterfly Room|6.569589|2012
Spike Island|6.556092|2012
Pusher|6.532164|2012
Bait|6.498141|2012
Lore|6.468915|2012
Mr. Pip|6.434329|2012
Not Suitable For Children|6.431209|2012
The Snow Queen|6.407641|2012
Cleanskin|6.402926|2012
The Act of Killing|6.373118|2012
Celeste & Jesse Forever|6.348565|2012
Side by Side|6.337857|2012
Something from Nothing: The Art of Rap|6.328119|2012
One for the Money|6.322435|2012
The Summit|6.312295|2012
The Liability|6.301471|2012
Vamps|6.290812|2012
Magnificent Presence|6.2877|2012
A Company Man|6.261686|2012
Aftermath|6.258251|2012
Superman vs. The Elite|6.247758|2012
Searching for Sugar Man|6.245191|2012
Revenge for Jolly!|6.206395|2012
Get the Gringo|6.195103|2012
Paranormal Activity 4|6.188286|2012
Emperor|6.159679|2012
Big Miracle|6.159379|2012
Room 237|6.154844|2012
Barbie: The Princess & The Popstar|6.135769|2012
The Words|6.089971|2012
Cosmopolis|6.087109|2012
Purge|6.082938|2012
Partysaurus Rex|6.066171|2012
A Perfect Ending|6.056447|2012
Whole Lotta Sole|6.039675|2012
Trouble with the Curve|6.032041|2012
No|5.97966|2012
Freelancers|5.973229|2012
Inescapable|5.949456|2012
A Hijacking|5.945296|2012
Bad Ass|5.929797|2012
Damsels in Distress|5.910385|2012
The Magic of Belle Isle|5.900375|2012
Best Man Down|5.875708|2012
Bernie|5.875181|2012
Twice Born|5.849716|2012
Resolution|5.825388|2012
Marley|5.825337|2012
Arbitrage|5.808496|2012
Justice League: Doom|5.803594|2012
Berserk: The Golden Age Arc 2 - The Battle for Doldrey|5.777354|2012
Nameless Gangster|5.765418|2012
The Sessions|5.760319|2012
The Devil Inside|5.747675|2012
Silent Hill: Revelation 3D|5.745206|2012
The First Time|5.731701|2012
StreetDance 2|5.728471|2012
Le Chef|5.691572|2012
Premium Rush|5.654784|2012
Gallowwalkers|5.643051|2012
Young & Wild|5.635687|2012
Red Dawn|5.627787|2012
Piranha 3DD|5.615205|2012
Hotel Noir|5.600473|2012
Mine Games|5.590491|2012
Chimpanzee|5.583996|2012
Marvel One-Shot: Item 47|5.569008|2012
Beasts of the Southern Wild|5.550496|2012
Sushi Girl|5.538648|2012
Berberian Sound Studio|5.532455|2012
The Paperboy|5.526878|2012
Naruto Shippuden the Movie: Road to Ninja|5.525454|2012
The Body|5.513308|2012
A Fantastic Fear of Everything|5.507377|2012
The Suicide Shop|5.496384|2012
Treasure Buddies|5.470977|2012
About Cherry|5.46567|2012
Much Ado About Nothing|5.455903|2012
Wadjda|5.451273|2012
A Thousand Words|5.446745|2012
The Girl from the Naked Eye|5.439326|2012
Led Zeppelin - Celebration Day|5.431571|2012
The Odd Life of Timothy Green|5.426921|2012
Redd Inc.|5.411012|2012
Dark Tide|5.405958|2012
7 Days in Havana|5.367997|2012
The Company You Keep|5.367502|2012
Grassroots|5.362377|2012
Now Is Good|5.348025|2012
Renoir|5.337351|2012
[REC]�_ Genesis|5.335003|2012
Hannah Arendt|5.329701|2012
The Sweeney|5.311336|2012
Monster High: Ghouls Rule|5.298815|2012
Think Like a Man|5.264551|2012
Ill Manors|5.256712|2012
Welcome to the North|5.219214|2012
Pieta|5.194433|2012
On the Other Side of the Tracks|5.160049|2012
The Dream Team|5.159723|2012
Lay the Favorite|5.153138|2012
Radio Rebel|5.15245|2012
The Details|5.143891|2012
Crooked Arrows|5.138409|2012
The Broken Tower|5.120097|2012
Saints and Soldiers: Airborne Creed|5.112102|2012
A Turtle�۪s Tale 2: Sammy�۪s Escape From Paradise|5.107345|2012
Seal Team Six: The Raid on Osama Bin Laden|5.074995|2012
Measuring the World|5.047333|2012
Let It Shine|5.020619|2012
Casa De Mi Padre|5.00162|2012
Breathless|4.983025|2012
Inch'Allah|4.982867|2012
After|4.982627|2012
Comes a Bright Day|4.947552|2012
The Sapphires|4.920986|2012
Barbara|4.912681|2012
Smashed|4.893812|2012
Smiley|4.871071|2012
Jab Tak Hai Jaan|4.856861|2012
Love, Marilyn|4.836391|2012
Girl Most Likely|4.80745|2012
Home Alone: The Holiday Heist|4.792279|2012
Dawn Rider|4.785809|2012
So Undercover|4.783716|2012
Starlet|4.77863|2012
Beyond the Hills|4.750814|2012
Cirque du Soleil: Worlds Away|4.725759|2012
The Patience Stone|4.713745|2012
Love Is All You Need|4.711231|2012
Truth or Dare|4.711164|2012
Price Check|4.707256|2012
Dabangg 2|4.704351|2012
2 Days in New York|4.68182|2012
Haute Cuisine|4.64874|2012
Paradise: Love|4.645724|2012
After Porn Ends|4.611972|2012
Chained|4.607816|2012
Crawlspace|4.606329|2012
The Lookout|4.604124|2012
The Color of Time|4.585809|2012
The Seasoning House|4.565307|2012
Loosies|4.54588|2012
The Conspiracy|4.531007|2012
Reincarnated|4.529236|2012
Freeloaders|4.513823|2012
Being Flynn|4.494016|2012
For Greater Glory - The True Story of Cristiada|4.482331|2012
Arthur Newman|4.469269|2012
Columbus Circle|4.456647|2012
Me and You|4.425191|2012
The Kitchen|4.424429|2012
Dungeons & Dragons: The Book of Vile Darkness|4.422468|2012
Fresh Guacamole|4.406065|2012
Nitro Circus: The Movie|4.40284|2012
8 Minutes Idle|4.39814|2012
Shadow Dancer|4.38806|2012
The Best of Men|4.345109|2012
Rags|4.340559|2012
Drug War|4.330183|2012
Arcadia|4.329041|2012
Lola Versus|4.296441|2012
At Any Price|4.278909|2012
Capital|4.194984|2012
The Anderssons in Greece: All Inclusive|4.172291|2012
Maggie Simpson in The Longest Daycare|4.160631|2012
Happiness Never Comes Alone|4.143244|2012
We Are Legion: The Story of the Hacktivists|4.13986|2012
Mac & Devin Go to High School|4.137083|2012
Song for Marion|4.11326|2012
The Tower|4.107272|2012
Blancanieves|4.048978|2012
Dracula 3D|4.038628|2012
Beverly Hills Chihuahua 3 - Viva La Fiesta!|4.01161|2012
The Babymakers|4.001946|2012
American Warships|3.985291|2012
El Gringo|3.9752|2012
It's Such a Beautiful Day|3.974088|2012
Mai Stati Uniti|3.972868|2012
Eden|3.928695|2012
Girls Against Boys|3.923609|2012
Call Girl|3.908079|2012
Undercover Bridesmaid|3.877286|2012
The Thieves|3.863016|2012
Among Friends|3.825472|2012
St George's Day|3.817408|2012
Talaash|3.81691|2012
The Worst Christmas of My Life|3.800073|2012
The Legend of Mor'du|3.785848|2012
A Werewolf Boy|3.783265|2012
Barfi|3.779077|2012
Soldiers of Fortune|3.777176|2012
The Philadelphia Experiment|3.765759|2012
Transit|3.760079|2012
One Piece Film Z|3.754607|2012
My Awkward Sexual Adventure|3.751532|2012
Jewtopia|3.74131|2012
The Cloth|3.733898|2012
Hyde Park on Hudson|3.724207|2012
The Rise & Fall of a White Collar Hooligan|3.721769|2012
Nobody Walks|3.705199|2012
7 Boxes|3.703585|2012
100 Bloody Acres|3.693288|2012
Save the Date|3.687905|2012
The Barrens|3.678189|2012
Storage 24|3.673183|2012
Harry Dean Stanton: Partly Fiction|3.636845|2012
Dormant Beauty|3.616134|2012
Tower Block|3.611777|2012
English Vinglish|3.611437|2012
Tears of Steel|3.611436|2012
The Queen of Versailles|3.589099|2012
Secrets of Eden|3.573543|2012
Meeting Evil|3.554939|2012
What the Day Owes the Night|3.553601|2012
Student of the Year|3.550969|2012
Zaytoun|3.549738|2012
Blue Exorcist: The Movie|3.538578|2012
Helter Skelter|3.530808|2012
The Battery|3.530559|2012
What Richard Did|3.507571|2012
The Facility|3.504587|2012
Breaking Wind|3.488991|2012
Lesson of the Evil|3.451787|2012
Joyful Noise|3.448826|2012
Burning Bright|3.446584|2012
Camille Rewinds|3.444467|2012
Outrage Beyond|3.433531|2012
Greystone Park|3.431935|2012
The Giant Mechanical Man|3.403206|2012
Maximum Conviction|3.375841|2012
Goats|3.375751|2012
Alien Tornado|3.328685|2012
The Do-Deca-Pentathlon|3.297648|2012
Why Stop Now?|3.291884|2012
Masquerade|3.291016|2012
More Than Honey|3.289057|2012
The Gatekeepers|3.271813|2012
Niko 2 - Little Brother, Big Trouble|3.232942|2012
Kill 'em All|3.227488|2012
Small Apartments|3.222525|2012
Tomorrow You're Gone|3.219988|2012
Every Blessed Day|3.211308|2012
Kahaani|3.174936|2012
Piggy|3.169856|2012
Viva l'Italia|3.164861|2012
Tai Chi Hero|3.164718|2012
Scooby-Doo! Music of the Vampire|3.164035|2012
In Their Skin|3.156772|2012
Bad Kids Go To Hell|3.140175|2012
Generation Um...|3.137385|2012
The Thompsons|3.13727|2012
Just Like Brothers|3.130494|2012
Good Deeds|3.129928|2012
Posti in piedi in paradiso|3.117252|2012
The Last Will and Testament of Rosalind Leigh|3.088085|2012
Radiostars|3.061471|2012
Nous York|3.061288|2012
The Concubine|3.056241|2012
Confession of Murder|3.056171|2012
A Glimpse Inside the Mind of Charles Swan III|3.042514|2012
Ghost Recon: Alpha|3.036216|2012
Conquest 1453|3.032698|2012
Like Someone in Love|3.015326|2012
The Wall|3.00007|2012
Clip|2.989182|2012
Bronies: The Extremely Unexpected Adult Fans of My Little Pony|2.978835|2012
How to Make Money Selling Drugs|2.977883|2012
Unit 7|2.977321|2012
OMG: Oh My God!|2.960593|2012
Barbie in A Mermaid Tale 2|2.95792|2012
Sleepwalk with Me|2.944038|2012
Imaginaerum|2.937484|2012
Blood|2.933201|2012
When the Lights Went Out|2.923193|2012
Reality|2.890778|2012
Big Top Scooby-Doo!|2.880905|2012
Le grand soir|2.847953|2012
Atlas Shrugged Part II|2.833747|2012
Ghost Graduation|2.801721|2012
West of Memphis|2.80109|2012
Mass Effect: Paragon Lost|2.796819|2012
Puella Magi Madoka Magica the Movie Part II: Eternal|2.796424|2012
Tooth Fairy 2|2.795621|2012
Fast Girls|2.795534|2012
Girl in Progress|2.795503|2012
Rhino Season|2.794066|2012
Two Lives|2.793306|2012
Angels of Sex|2.786267|2012
The Man Who Laughs|2.779704|2012
Thale|2.775518|2012
Winning Streak|2.774314|2012
Nobel's Last Will|2.762073|2012
Bullit & Ripper|2.754608|2012
The Guardians|2.73072|2012
Not Fade Away|2.688548|2012
Johan Falk: De 107 patrioterna|2.679436|2012
You Ain't Seen Nothin' Yet|2.66364|2012
Puella Magi Madoka Magica the Movie Part I: Beginnings|2.645355|2012
Post Tenebras Lux|2.644964|2012
Mental|2.643849|2012
Ai Weiwei: Never Sorry|2.643111|2012
Dead Before Dawn 3D|2.642791|2012
R2B: Return to Base|2.634185|2012
War Witch|2.6341|2012
Marina Abramovi��: The Artist Is Present|2.629961|2012
Easy Money II|2.626464|2012
Devil Seed|2.615004|2012
The Other Son|2.611671|2012
A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman|2.600112|2012
A Perfect Family|2.59776|2012
Agneepath|2.589507|2012
Santa Paws 2: The Santa Pups|2.583829|2012
In Another Country|2.576978|2012
Head Over Heels|2.566949|2012
Nazis at the Center of the Earth|2.554387|2012
The Citizen|2.546614|2012
Here Comes the Devil|2.540221|2012
Political Animals|2.53434|2012
Dragon Eyes|2.527832|2012
Architecture 101|2.52509|2012
Detention of the Dead|2.524224|2012
After Lucia|2.511322|2012
Something in the Air|2.491193|2012
Cowgirls n' Angels|2.490032|2012
CLONED: The Recreator Chronicles|2.475546|2012
The Deep|2.469216|2012
Beware of Mr. Baker|2.449115|2012
She Made Them Do It|2.448345|2012
Outpost: Black Sun|2.438754|2012
Tabu|2.437961|2012
The We and the I|2.409066|2012
Won't Back Down|2.401289|2012
Stash House|2.391192|2012
Good Vibrations|2.390972|2012
Paradise: Faith|2.387892|2012
Tell No One|2.374266|2012
Doomsday Book|2.374122|2012
Asura|2.373448|2012
Planet Ocean|2.37287|2012
TalhotBlond|2.371553|2012
Men Do what Men Can|2.370516|2012
Stars 80|2.370243|2012
Head Over Heels 2|2.36934|2012
The End|2.367002|2012
Dead Souls|2.366645|2012
Fixing Pete|2.353613|2012
Deranged|2.350386|2012
Mansome|2.345532|2012
Monster High: Escape from Skull Shores|2.341218|2012
Don't Click|2.325504|2012
Two Rabbits|2.315249|2012
28 Hotel Rooms|2.296686|2012
Astronaut: The Last Push|2.295459|2012
Errors of the Human Body|2.285454|2012
Rogue River|2.281582|2012
It's in the Blood|2.271475|2012
Assassin's Bullet|2.269177|2012
Myn Bala: Warriors of the Steppe|2.267594|2012
Sawney: Flesh of Man|2.267245|2012
Playback|2.263493|2012
FDR: American Badass!|2.261326|2012
Dragon Age: Dawn of the Seeker|2.255852|2012
7 Below|2.254853|2012
Short Stories|2.250715|2012
Our Children|2.249619|2012
Artificial Paradises|2.245738|2012
Scooby-Doo! Mask of the Blue Falcon|2.245536|2012
Sparkle|2.24386|2012
Cool Kids Don't Cry|2.242185|2012
The Central Park Five|2.24163|2012
For No Good Reason|2.229266|2012
The Third Half|2.227426|2012
Atomic Age|2.225938|2012
Museum Hours|2.225564|2012
August. Eighth|2.225215|2012
Rommel|2.223235|2012
Ritual|2.220049|2012
Tutto tutto niente niente|2.208906|2012
Love Never Dies|2.199476|2012
World Without End|2.196372|2012
The Day of the Crows|2.18722|2012
Girls Gone Dead|2.181036|2012
Barricade|2.178305|2012
Heavenly Judgement|2.176924|2012
Billa II|2.174859|2012
Pok̩mon the Movie: Kyurem vs. the Sword of Justice|2.162495|2012
Helpless|2.160501|2012
Dead Shadows|2.158991|2012
Casting By|2.156181|2012
The Stroller Strategy|2.156134|2012
B.B. King: The Life of Riley|2.147188|2012
I 2 soliti idioti|2.137039|2012
Donner Pass|2.136647|2012
Thermae Romae|2.129707|2012
Two Plus Two|2.128852|2012
Underground: The Julian Assange Story|2.125772|2012
Little Thirteen|2.12364|2012
An American Girl: McKenna Shoots for the Stars|2.112566|2012
Imagine|2.110715|2012
Black November|2.107069|2012
A Bride for Christmas|2.097031|2012
White Frog|2.092801|2012
The Last Tycoon|2.091058|2012
Heleno|2.082922|2012
The Guillotines|2.080781|2012
Area 407|2.070949|2012
Labyrinth|2.062354|2012
Escape|2.060217|2012
Echo Planet|2.059664|2012
The Rise|2.05703|2012
Party Crashers|2.052774|2012
Piazza Fontana: The Italian Conspiracy|2.051933|2012
Treasure Island|2.044566|2012
The Millionaire Tour|2.040471|2012
Steve Jobs: The Lost Interview|2.033402|2012
The Attack|2.0275|2012
Eddie: The Sleepwalking Cannibal|2.025477|2012
Love 911|2.024775|2012
Shell|2.013046|2012
Neighboring Sounds|2.011049|2012
The Girl|2.006277|2012
Everything or Nothing|1.99456|2012
Till Luck Do Us Part|1.991908|2012
Vicky Donor|1.982419|2012
The Viral Factor|1.970566|2012
Border Run|1.964489|2012
In the Fog|1.951644|2012
Evim Sensin|1.947948|2012
Craigslist Joe|1.947322|2012
Bikini Spring Break|1.946823|2012
I Will Follow You Into the Dark|1.940777|2012
Wu Dang|1.937135|2012
I Married Who?|1.931262|2012
To the Arctic|1.926557|2012
My Brother the Devil|1.926106|2012
Ustad Hotel|1.923616|2012
Dangerous Liaisons|1.921426|2012
3, 2, 1... Frankie Go Boom|1.920868|2012
Vanishing Waves|1.894596|2012
Christmas with Holly|1.893719|2012
The Marathon|1.891895|2012
Blue Like Jazz|1.891233|2012
Free Samples|1.891224|2012
Belle du Seigneur|1.890075|2012
Daddy, I'm A Zombie|1.885686|2012
Rites of Passage|1.885563|2012
Childish Games|1.885325|2012
Kauwboy|1.884039|2012
3 Zimmer/K�_che/Bad|1.87683|2012
Bekas|1.876356|2012
The Unspeakable Act|1.875791|2012
Jesse Stone: Benefit of the Doubt|1.870355|2012
Tim and Eric's Billion Dollar Movie|1.870115|2012
Attack of the 50 Foot Cheerleader|1.862464|2012
Key of Life|1.859543|2012
Sassy Pants|1.83717|2012
Soulless|1.823774|2012
The Spy|1.822246|2012
Superstar|1.817498|2012
A Gun in Each Hand|1.814897|2012
Th̩r̬se|1.813362|2012
The History of Future Folk|1.807096|2012
Out in the Dark|1.804663|2012
The Giant King|1.804347|2012
Howling|1.79924|2012
Alien Origin|1.795246|2012
Rise of the Zombies|1.792726|2012
Lost in Thailand|1.789133|2012
Tricked|1.784351|2012
The Philly Kid|1.768855|2012
8|1.758414|2012
Gulf Stream Under the Iceberg|1.756488|2012
Black Out|1.755129|2012
The World Before Her|1.749649|2012
Found|1.747257|2012
Morgan|1.740147|2012
Space Milkshake|1.737986|2012
Una noche|1.73454|2012
God Loves Caviar|1.731652|2012
Tiger Eyes|1.731435|2012
The Child|1.719131|2012
Do Not Disturb|1.714187|2012
Dreamworld|1.710635|2012
For Ellen|1.703802|2012
Living|1.69925|2012
Rent-a-Cat|1.691096|2012
Vampire Dog|1.689975|2012
Linotype: The Film|1.688726|2012
Cold Blooded|1.686185|2012
Free Angela and All Political Prisoners|1.683584|2012
A Better Life|1.678135|2012
Back to 1942|1.678013|2012
The Bullet Vanishes|1.675406|2012
The Reef 2: High Tide|1.675072|2012
Touch of the Light|1.674653|2012
A Place at the Table|1.673307|2012
Beyond|1.672718|2012
Scary or Die|1.669797|2012
Thanatomorphose|1.658699|2012
Bill Burr: You People Are All The Same|1.658407|2012
Jayne Mansfield's Car|1.655794|2012
Fraktus|1.651528|2012
Battleground|1.648077|2012
The Swan Princess Christmas|1.647024|2012
Fill the Void|1.647014|2012
186 Dollars to Freedom|1.639233|2012
The Corridor|1.633246|2012
Darling Companion|1.629119|2012
King Kelly|1.629079|2012
A Little Bit Zombie|1.623545|2012
High Road|1.617761|2012
Bad Karma|1.616385|2012
009 Re: Cyborg|1.607827|2012
Hitched for the Holidays|1.602238|2012
The Devil's Carnival|1.60037|2012
The Seven Year Hitch|1.598135|2012
Inara, the Jungle Girl|1.595531|2012
A Man with Warranty|1.59049|2012
Het Bombardement|1.587427|2012
Flicka: Country Pride|1.578683|2012
Johan Falk: Organizatsija Karayan|1.578264|2012
Il rosso e il blu|1.572491|2012
Daddy's Little Girl|1.566681|2012
Leviathan|1.564398|2012
Crave|1.561609|2012
The Pervert's Guide to Ideology|1.556451|2012
A Mother's Nightmare|1.555534|2012
Just Like a Woman|1.551414|2012
We Were Here: Part 2|1.547683|2012
Amy Schumer: Mostly Sex Stuff|1.543344|2012
Araf/Somewhere in Between|1.541676|2012
John Mulaney: New In Town|1.53828|2012
Airborne|1.536225|2012
Silent Youth|1.534936|2012
Pauline d̩tective|1.534833|2012
A Christmas Story 2|1.526826|2012
Deseo|1.526115|2012
Motorway|1.525108|2012
Another Woman's Life|1.520283|2012
Bigfoot|1.516298|2012
Family Way|1.513933|2012
Restless|1.512077|2012
Middle of Nowhere|1.50978|2012
Jim Jefferies: Fully Functional|1.50968|2012
Beyond the Hill|1.502637|2012
Unbowed|1.499266|2012
Unicorn City|1.495721|2012
Bad Boy Street|1.49467|2012
Naughty or Nice|1.493696|2012
Hungry for Change|1.486697|2012
Calm at Sea|1.485498|2012
A Fairly Odd Christmas|1.484618|2012
A Star for Christmas|1.482309|2012
Mixed Kebab|1.482072|2012
Teddy Bear|1.481425|2012
Teri Meri Kahaani|1.480336|2012
The Cottage|1.475684|2012
Simon Killer|1.473161|2012
Partners in Crime|1.472975|2012
Curfew|1.470692|2012
Hello Herman|1.469955|2012
Shanghai|1.469867|2012
Nightfall|1.462831|2012
Offender|1.462095|2012
Love in the Buff|1.457016|2012
Mommies, Happy New Year!|1.456046|2012
The Eleventh Victim|1.452426|2012
Nature Calls|1.442686|2012
Mea Maxima Culpa: Silence in the House of God|1.442038|2012
Augustine|1.435618|2012
Crossfire Hurricane|1.434624|2012
Black's Game|1.428455|2012
Johan Falk: Barninfiltrațren|1.425992|2012
Love at the Thanksgiving Day Parade|1.425795|2012
As One|1.425764|2012
Amber Alert|1.424857|2012
Paan Singh Tomar|1.422854|2012
Mystery|1.422176|2012
Paris by Night|1.414594|2012
Jesus liebt mich|1.413023|2012
The Taste of Money|1.407309|2012
Ace Attorney|1.406776|2012
The Neighbors|1.399664|2012
Dead Man Talking|1.397497|2012
Twice Upon a Time|1.392492|2012
Aftermath|1.380446|2012
Me Too|1.375641|2012
Hannibal Buress: Animal Furnace|1.373604|2012
The Untold History of the United States|1.37316|2012
The Pruitt-Igoe Myth|1.371394|2012
Yelling To The Sky|1.371273|2012
Pablo|1.366862|2012
Fortress|1.362616|2012
The Musketeers of Pig Alley|1.356251|2012
Christmas Oranges|1.355787|2012
Russendisko|1.355625|2012
Delhi Safari|1.354611|2012
Shuffle|1.349308|2012
Ballplayer|1.347578|2012
Carmina or Blow Up|1.345369|2012
Whatcha Wearin'?|1.344487|2012
Devoured|1.343647|2012
Entity|1.342691|2012
Fuse, Memoirs of the Hunter Girl|1.342165|2012
The House I Live In|1.339277|2012
16-love|1.33834|2012
The Floating Castle|1.334135|2012
Pretty Sweet|1.330991|2012
Wyatt Earp's Revenge|1.325306|2012
Code Name: Jackal|1.322781|2012
The Fj�_llbacka Murders: In the Eye of the Beholder|1.322312|2012
The Cameraman's Revenge|1.322024|2012
Swerve|1.321924|2012
Ultrasonic|1.319479|2012
Rowdy Rathore|1.312833|2012
Playdate|1.312744|2012
Dead Europe|1.312599|2012
Don't Cry, Mommy|1.309583|2012
Supporting Characters|1.304887|2012
Wish You Were Here|1.302359|2012
The Aggression Scale|1.302074|2012
8 First Dates|1.301467|2012
Blue and Not So Pink|1.298|2012
Jurassic Attack|1.290102|2012
The Secret of Crickley Hall|1.287106|2012
Fairhaven|1.283474|2012
Between Us|1.282586|2012
That Guy... Who Was in That Thing|1.276872|2012
Kill Zombie!|1.275542|2012
Top Gear: The Worst Car In the History of the World|1.274759|2012
Offline|1.270481|2012
Hannah's Law|1.270417|2012
The Commander and the Stork|1.270181|2012
The Letter|1.268026|2012
Liz & Dick|1.267272|2012
Black & White & Sex|1.2644|2012
The Traffickers|1.264345|2012
Forgotten|1.257014|2012
How to Fall in Love|1.252665|2012
Die Sch̦ne und das Biest|1.248014|2012
Beyond the Walls|1.247098|2012
Sight|1.242355|2012
A Taste of Romance|1.241474|2012
The Haunting of Whaley House|1.235331|2012
Aziz Ansari: Dangerously Delicious|1.234042|2012
Sun Don't Shine|1.228391|2012
The Fitzgerald Family Christmas|1.226389|2012
2016: Obama's America|1.221216|2012
Shark Week|1.218973|2012
The Wedding Video|1.217544|2012
D̩pression et des Potes|1.217071|2012
Brave Hearts: Umizaru|1.215935|2012
On Air|1.212447|2012
Moon Man|1.211827|2012
Agent Vinod|1.20962|2012
The Double|1.205899|2012
How to Survive a Plague|1.204651|2012
The Waiting Room|1.198442|2012
A Special Day|1.197777|2012
Ishaqzaade|1.196578|2012
Hide Away|1.195181|2012
You & Me Forever|1.194239|2012
26 Years|1.1939|2012
Design of Death|1.190345|2012
90 Minutes|1.188532|2012
The Fourth State|1.183753|2012
Ecstasy of Order: The Tetris Masters|1.180907|2012
Jay Mohr: Funny for a Girl|1.172097|2012
Pieces of Talent|1.17128|2012
Jesus Christ Superstar - Live Arena Tour|1.170973|2012
Two Little Boys|1.170867|2012
Naked Soldier|1.170411|2012
Fuck Up|1.166698|2012
Yossi|1.162001|2012
Doors Open|1.161399|2012
Fat Kid Rules The World|1.150293|2012
Goltzius and the Pelican Company|1.149191|2012
Love and Other Troubles|1.145354|2012
The 12 Disasters of Christmas|1.144133|2012
A Place in the Sun|1.142933|2012
Up There|1.14009|2012
Forgetting the Girl|1.13962|2012
Red Hook Summer|1.134888|2012
Elfie Hopkins|1.134073|2012
The American Scream|1.129757|2012
Future Weather|1.128018|2012
Paris Under Watch|1.127613|2012
Alter Egos|1.125844|2012
Final Cut: Ladies and Gentlemen|1.125148|2012
David et Madame Hansen|1.125103|2012
Million Dollar Crocodile|1.105591|2012
Backwards|1.100896|2012
Bloodwork|1.099911|2012
In Vogue: The Editor's Eye|1.096709|2012
The Last Sentence|1.092682|2012
Bigfoot: The Lost Coast Tapes|1.091795|2012
Black & White: The Dawn of Assault|1.091711|2012
Maledimiele|1.088715|2012
Eungyo|1.087573|2012
Back To The Sea|1.082675|2012
California Solo|1.081898|2012
Girlfriend Boyfriend|1.078883|2012
TimeScapes|1.066979|2012
You Can't Kill Stephen King|1.062964|2012
Blood Money|1.054783|2012
Jim Gaffigan: Mr. Universe|1.047845|2012
General Education|1.047595|2012
Housefull 2|1.047079|2012
Bones Brigade: An Autobiography|1.045944|2012
3 Days of Normal|1.044552|2012
Jersey Shore Shark Attack|1.041684|2012
Perfect Number|1.040434|2012
The Men Next Door|1.040376|2012
The Orheim Company|1.03949|2012
Iceberg Slim: Portrait of a Pimp|1.036773|2012
Any Questions for Ben?|1.031792|2012
The Legend of Kaspar Hauser|1.031736|2012
Quiz|1.031617|2012
USS Seaviper|1.029707|2012
Smitty|1.024535|2012
The Last Ride|1.02433|2012
Refuge|1.023793|2012
Blackbird|1.019956|2012
Aliyah|1.019312|2012
London: The Modern Babylon|1.018079|2012
Once Upon a Time Veronica|1.01536|2012
Heroine|1.015355|2012
The Knot|1.005983|2012
In the Shadow|0.99391|2012
Akko's Secret|0.993302|2012
You've Been Trumped|0.991571|2012
Shenandoah|0.990786|2012
The Guest House|0.989626|2012
Nono, the Zigzag Kid|0.988802|2012
Countdown|0.987869|2012
Kiss at Pine Lake|0.985717|2012
Palmipedarium|0.984033|2012
For the Love of Money|0.983569|2012
Zettl|0.983056|2012
All About My Wife|0.98012|2012
Heathens and Thieves|0.98003|2012
The Snitch Cartel|0.978084|2012
The Time Being|0.976716|2012
The Movie Out Here|0.973347|2012
No Place on Earth|0.973327|2012
Kumar̩|0.971157|2012
Joker|0.966606|2012
Yes or No 2|0.96295|2012
Help for the Holidays|0.962581|2012
Eat Sleep Die|0.962442|2012
Lines of Wellington|0.956205|2012
Line of Sight|0.953628|2012
Love|0.950842|2012
The Last Gladiators|0.949301|2012
Resident Evil: Retribution|0.948759|2012
A Long Story|0.946781|2012
It Was the Son|0.94537|2012
Julayi|0.943387|2012
100 Ghost Street: The Return of Richard Speck|0.942505|2012
Marfa Girl|0.942041|2012
Keith Lemon: The Film|0.941501|2012
Shut Up and Play the Hits|0.93568|2012
Rat King|0.933202|2012
1920: Evil Returns|0.931118|2012
Johan Falk: Spelets regler|0.929547|2012
Bad 25|0.929422|2012
Christmas in Compton|0.925835|2012
My Super Psycho Sweet 16: Part 3|0.922344|2012
The Jungle|0.920854|2012
September Eleven 1683|0.9208|2012
Six Acts|0.918151|2012
Jay and Silent Bob Go Down Under|0.914668|2012
Trashed|0.914561|2012
